catalog,bare_valve_code,series,size,end_connection,num_empty,all_empty,empty_positions
butterfly,4023MJ0435,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0436,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0437,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0438,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0439,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0440,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0441,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0442,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0443,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0444,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0445,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0446,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0447,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0448,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0449,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MJ0450,4023M65,"2½""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0001,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0002,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0003,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0004,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0005,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0006,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0007,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0008,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0009,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0010,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0011,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0012,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0013,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0014,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0015,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0016,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0017,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0018,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0019,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0020,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0021,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0022,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0023,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0024,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0025,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0026,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0027,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0028,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0029,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0030,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0031,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0032,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0033,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0034,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0035,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0036,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0037,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0038,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0039,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0040,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0041,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0042,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0043,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0044,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0045,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0046,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0047,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
butterfly,4023MK0048,4023M80,"3""",Holding Between Flanges (Flat Face),11,True,Double Acting (blank); Double Acting (alt 1) (blank); Double Acting (alt 2) (blank); Spring Return Fail-Close (blank); Spring Return Fail-Close (alt 1) (blank); Spring Return Fail-Close (alt 2) (blank); Spring Return Fail-Open (blank); Spring Return Fail-Open (alt 1) (blank); Spring Return Fail-Open (alt 2) (blank); Electrical (1) (blank); Electrical (2) (blank)
